company,category,file_name,chunk_idx,text
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2844,INJURIES AND VIOLENCE A. INDIVIDUAL AND UNINTENTIONAL INJURIES Behavioral Strategies for Reducing Trafﬁc Crashes Childhood InjuryHip FracturesNeedlestick B.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2845,INDIVIDUAL VIOLENCE Adolescent ViolenceChild Abuse see Domestic Violence CrimeDomestic ViolenceGangs see Adolescent Violence Street Violence Gun ControlHomicideMurder see Homicide Reckless Driving Spousal Violence see Domestic Violence Street ViolenceSuicideTeenage Violence see Adolescent Violence C. MASS VIOLENCE DISASTERS Arms Control Biological Warfare Catastrophe Theory Chernobyl Earthquakes see Natural Disasters FamineFloods see Natural Disasters Genocide Love Canal Natural Disasters Refugee Communities Segregation TerrorismThree Mile Island War V. ORAL HEALTH Baby Bottle Tooth Decay Caries Prevention Community Dental Preventive Programs Community Water Fluoridation Dental Fluorosis Dental Health see Oral Health Dental Sealants Edentulism Fluoridation see Community Water Fluoridation Fluorosis see Dental Fluorosis Gingivitis Oral Cancer Oral HealthPlaque Teeth see Oral Health VI.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2846,INTERNATIONAL HEALTH Canadian International Development Agency International Development of Public Health International Development Research Centre International Health International Nongovernmental Organizations International Sanctions Health Impact ofMédecins Sans Frontières see International Nongovernmental Organizations Pan American Health Organization Outline of Contents 1381Refugee Communities UNICEFUnited Nations High Commissioner for RefugeesUnited States Agency for International Development USAID VII.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2847,EPIDEMIOLOGY A. HISTORY Epidemic Intelligence Service EpidemiologyEradication of DiseaseFramingham StudyHistorical DemographyHistory of Public HealthImmunizationsMiasma Theory B. METHODS 1. TYPES OF STUDY Case Control StudyCohort StudyCross Sectional StudyDescriptive StudyExperimental Studies see Epidemiology Framingham StudyMolecular EpidemiologyMultiple Risk Factor Intervention TrialsObservational StudiesPilot StudyProspective Study see Cohort Study 2.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2848,DATA COLLECTION AND PRESENTATION Cohort Life TablesContingency TableCrude Rates see Rates National Health SurveysOdds RatioPerson Time Rates see Rates Population Attributable RiskPrevalence see Incidence and Prevalence RatesRates AdjustedRates Age AdjustedRates Age SpeciﬁcRelative RiskSigniﬁcance Tests see Statistics for Public Health Standardization of Rates Stratiﬁcation of Data Surveillance 3.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2849,INTERPRETING DATA FOR CAUSALITY Behavioral Determinants Biological Determinants Causality Causes and Causal Inference Confounding Confounding Factors Ecological Fallacy Environmental Determinants of HealthHalo Effect Hawthorne Effect Health Risk AppraisalIncubation Period Latent Period Multifactorial Diseases Population at Risk Social Determinants 4.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2850,OTHER ASPECTS OF EPIDEMIOLOGICAL METHODS Analysis of Variance Bayes Theorem Carrying Capacity Catastrophe TheoryChaos Theory Dependency Ratio Doubling Time Ecological Footprint Epidemic Intelligence ServiceEpidemic Theory Herd Immunity Eradication of Disease Human Development Index Incidence and Prevalence Informed ConsentMatching Mathematical Model see Probability Model Meta Analysis Multifactorial Diseases National Disease and Therapeutic IndexNomogram Norm Normal Distributions Overwintering Parasites see Pathogenic Organisms Pathogenic Organisms Prions Probability Model Outline of Contents 1382Retrovirus SamplingStochastic Model see Probability Model Sustainable HealthTime SeriesViruses see Pathogenic Organisms C. DEMOGRAPHY Aging of PopulationBirthrateCensusChi Square TestDeath Rates see Mortality Rates Demographic TransitionDemographic TrapDemographyDisparities in Health see Inequalities in Health Elderly see Gerontology Epidemiologic TransitionFecundity and FertilityFertility see Birthrate Fecundity and Fertility Geography of DiseaseHealthHistorical DemographyHomelessnessInequalities in HealthMigrant WorkersMortality RatesPopulation DensityPopulation ForecastsPopulation GrowthPopulation PoliciesPopulation PyramidRace and Ethnicity Retirement Zero Population Growth VIII.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2851,STATISTICS FOR PUBLIC HEALTH A.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2852,INFORMATION SYSTEMS AND TECHNOLOGY Audiotapes and Videotapes Behavioral Risk Factor Surveillance SystemBiostatisticsCancer Registries see Registries Certiﬁcation of Causes of DeathsCommunity Health Report CardsComputer Systems see Information Technology Data Sources and Collection Methods Epidemiologic Surveillance Field SurveyHousehold Surveys see National Health Surveys Survey Research Surveys Information SystemsInformation Technology Internet KAP Surveys see Surveys Lay Concepts of Health and Illness MEDLINENotiﬁable Diseases Record Linkage RegistriesReporting Mandatory Statistics for Public Health Survey Research Methods Surveys Video Display Terminals see Ergonomics Information Technology Youth Risk Behavior Surveillance System B.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2853,VITAL STATISTICS Assessment of Health Status Bills of Mortality Birth Certiﬁcates Bureau of the CensusCauses of Death Certiﬁcation of Causes of Deaths Child Mortality Crude Rates see Rates Death Certiﬁcates see Certiﬁcation of Causes of Death Death Rates see Mortality Rates Disparities in Health see Inequalities in Health Fecundity and Fertility Fertility see Birthrate Fecundity and Fertility Fetal Death Gender and Health Global Burden of DiseaseHealth Human Development Index Inequalities in Health Infant Mortality Rate Life Expectancy and Life TablesLongevity see Life Expectancy and Life Tables Outline of Contents 1383Mortality Rates Person Time Rates see Rates Quality of Life Rates Rates Adjusted Rates Age AdjustedRates Age Speciﬁc Span of Life see Life Expectancy and Life Tables Vital StatisticsWidowhood Years of Potential Life Lost YPLL Zero Population Growth C. METHODS Analysis of VarianceBehavioral Risk Factor Surveillance System Bias Binomial Distribution Chi Square Test Classiﬁcation of DiseaseComputer Programming Confounding Confounding Factors Contingency TableCorrelation Coefﬁcient Crude Rates see Rates Doubling Time Field Survey Halo EffectHealth Measurement Scales Health Outcomes Household Surveys see National Health Surveys Survey Research Surveys Incidence and Prevalence International Classiﬁcation of Diseases KAP Surveys see Surveys National Death Index National Disease and Therapeutic Index NomogramNorm Normal Distributions Person Time Rates see Rates Population at Risk Prevalence see Incidence and Prevalence Probability Model Rates Rates AdjustedRates Age AdjustedRates Age Speciﬁc Sampling Signiﬁcance Tests see Statistics for Public Health Social ClassStandardization of Rates Statistics for Public HealthStochastic Model see Probability Model Stratiﬁcation of DataSurveillanceSurvey Research MethodsTime Series Youth Risk Behavior Surveillance System IX.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2854,ENVIRONMENTAL HEALTH A. ECOSYSTEMS Acid Rain Air see Atmosphere Aquifer see Groundwater AtmosphereBiodiversityBrownﬁeldsClimate Change and Human HealthEcological FallacyEcological Footprint Ecology see Ecosystems EcosystemsEndangered Species ActGlobal Warming see Climate Change and Human Health GroundwaterGroundwater ContaminationOcean DumpingOil SpillsRegional Health PlanningSpecies ExtinctionSystems Thinking B. TOXICOLOGY Acceptable RiskAgency for Toxic Substances and Disease RegistryAirborne ParticlesAmes TestBioavailabilityBiological Oxygen DemandDisinfection By Products in Drinking WaterDissolved Oxygen Outline of Contents 1384Dissolved Solids Dose Response Relationships see Toxicology Exposure Assessment Hazard Evaluation Recognition Control see Risk Assessment Risk Management In Vivo and In Vitro TestingMaximum Tolerated Dose Medical Waste Migration see Acculturation Assimilation Immigrants and Immigration One Hit Model Precautionary PrincipleRisk Assessment Risk Management Threshold Toxic Substances Control Act Toxic Torts ToxicologyUncertainty Analysis C. CHEMICAL AND PHYSICAL AGENTS OF DISEASE Airborne Particles Arsenic Asbestos BenzeneBlood Lead Carbon Monoxide Chloroﬂuorocarbons Dioxins Electromagnetic FieldsEndocrine Disruptors Formaldehyde Fuel AdditivesGun Control Hazardous Air Pollutants Hazardous WasteHeavy Metals Incineration see Hazardous Waste Inhalable Particles Sulfates Ionizing Radiation see Radiation Ionizing LeadLove Canal Medical Waste MercuryMultiple Chemical Sensitivities NoiseNuclear PowerNuclear Waste Organochlorines Particulates see Airborne Particles Inhalable Particles Sulfates Total SuspendedParticles TSP PCBsPersistent Organic Pollutants POPs PesticidesPollutionPrecautionary PrincipleRadiation IonizingRadonSmog Air Pollution Sulfur Containing Air Pollutants Particulates TeratogensTetrachloroethyleneThree Mile IslandTotal Suspended Particles TSP D. OCCUPATIONAL DISEASES AND INJURIES Black Lung Disease see Occupational Lung Disease Carpal Tunnel Syndrome Cumulative TraumaErgonomicsFarm InjuriesNational Institute for Occupational Safety and HealthOccupational DiseaseOccupational Lung DiseaseOccupational Safety and HealthOccupational Safety and Health AdministrationPneumoconiosis see Occupational Lung Disease Workmen s Compensation see Occupational Safety and Health Workplace Smoking Policies and Programs E. DISEASES ASSOCIATED WITH EXPOSURE TO CHEMICAL AND PHYSICAL AGENTS Addiction and Habituation CirrhosisGulf War SyndromeHearing DisordersLung CancerMelanomaMental RetardationMesotheliomaMinamata DiseaseNarcotics see Addiction and Habituation Occupational Lung Disease Oral Cancer Outline of Contents 1385Skin Cancer F. OCCUPATIONAL FACTORS IN DISEASE Asbestos BenzeneCarbon MonoxideEnabling FactorsEnvironmental Determinants of HealthErgonomicsExternal Factors see Environmental Determinants of Health Fair Labor Standards ActFarm Injuries Formaldehyde Heavy MetalsIncineration see Hazardous Waste Ionizing Radiation see Radiation Ionizing LeadMercuryMigrant WorkersMiningNarcotics see Addiction and Habituation NoiseNuclear PowerPollution Noise see Noise Pott PercivallUnemployment and HealthVideo Display Terminals see Ergonomics Information Technology G. OTHER ENVIRONMENTAL FACTORS IN DISEASES Acid Rain Air Pollution see Ambient Air Quality Air Pollution Airborne ParticlesAmbient Air Quality Air Pollution Ambient Water QualityAsbestosAutomotive EmissionsBlood LeadCarbon MonoxideContamination see Pollution Drinking Water E. ColiEnvironmental Determinants of HealthFormaldehydeFuel AdditivesGun Control Hazardous Air Pollutants Hazardous Waste Heavy Metals Inhalable Particles Sulfates Ionizing Radiation see Radiation Ionizing Land Use Landﬁlls Sanitary Lead Medical Waste Mercury Municipal Solid WasteNuclear Power Nuclear Waste Nuisance Abatement Ocean Dumping Particulates see Airborne Particles Inhalable Particles Sulfates Total Suspended Particles TSP Pollution Pollution Water see Ambient Water Quality Rural Public Health Safety Safety AssessmentSafety Factors Sick Building Syndrome Smog Air Pollution Structure Activity Relationships Sun Exposure see Sunscreens Ultraviolet Radiation Sunscreens Three Mile IslandWater Pollution see Ambient Water Quality H. HUMAN SETTLEMENTS AND HOUSING Built EnvironmentHomelessness Housing see Regulations Affecting Housing Incineration see Hazardous Waste Migrant Workers Migration see Acculturation Assimilation Immigrants and Immigration Regulations Affecting Housing Residential Housing Sick Building Syndrome Slums see Poverty Urban Sprawl Urban Sprawl Outline of Contents 1386I.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2855,ENVIRONMENTAL MEASUREMENTS AND STANDARDS Acceptable Risk Air Pollution see Ambient Air Quality Air Pollution Air Quality IndexAirborne ParticlesAmbient Air Quality Air Pollution Ambient Water QualityAquifer see Groundwater Automotive EmissionsBenzeneBlood LeadCarbon MonoxideChildren s Environmental Health InitiativeChild Resistant PackagingChlorinationClean Air ActClean Indoor Air OrdinancesClean Indoor Air Legislation and Enforcement see Smoking Indoor Restrictions Clean Water ActCommunity Water FluoridationContamination see Pollution Disinfection By Products in Drinking WaterDrinking WaterE.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2856,ColiEmissions TradingEnvironmental Impact StatementEnvironmental JusticeEnvironmental MovementEnvironmental Protection AgencyErgonomicsExternal Factors see Environmental Determinants of Health Fair Labor Standards Act Fuel Additives Gun ControlHazard Evaluation Recognition Control see Risk Assessment Risk Management Hazardous Air PollutantsHazardous WasteHerbicidesInhalable Particles Sulfates Land UseLandﬁlls SanitaryLeadNational Ambient Air Quality Standards National Environmental Policy Act of 1969 National Institute of Environmental Health SciencesNoise Not In My Backyard NIMBY Nuclear PowerNuclear Waste Nuisance Abatement Particulates see Airborne Particles Inhalable Particles Sulfates Total Suspended Particles TSP Pesticides PollutionPollution Noise see Noise Pollution Water see Ambient Water Quality Risk Assessment Risk ManagementRisk Communication Safety Standards Sanitation Sanitation in Developing Countries Sewage SystemSmog Air Pollution Sunscreens Sustainable DevelopmentWastewater Treatment Water Pollution see Ambient Water Quality Water QualityWater Reuse Water Treatment J.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2857,ENVIRONMENTAL CONTROL MEASURES Children s Environmental Health Initiative Child Resistant Packaging Chlorination Clean Air ActClean Indoor Air Legislation and Enforcement see Smoking Indoor Restrictions Clean Indoor Air Ordinances Clean Water Act Community Water FluoridationDisinfection By Products in Drinking Water E. Coli Environmental Impact Statement Environmental Justice Environmental MovementEnvironmental Protection AgencyErgonomics Outline of Contents 1387Fair Labor Standards Act Gun Control Hazard Evaluation Recognition Control see Risk Assessment Risk Management Landﬁlls SanitaryNational Environmental Policy Act of 1969 National Institute of Environmental Health Sciences Not In My Backyard NIMBY Nuisance Abatement Risk Assessment Risk Management Risk CommunicationSanitation Sanitation in Developing Countries Sewage SystemSunscreens Sustainable Development Wastewater TreatmentWater Reuse Water Treatment X. BEHAVIORAL AND COMMUNITY HEALTH SCIENCES A.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2858,SOCIAL AND BEHAVIORAL SCIENCES IN PUBLIC HEALTH Anthropology in Public Health Community Psychology Cultural Anthropology Medical SociologyPsychology Psychology Health Sociology in Public Health B. CULTURES AND ACCULTURATION AcculturationAfrican Americans American Indians and Alaska Natives Asian Americans Assimilation BiculturalismBlacks see African Americans Cross Cultural Communication Competence Cultural Appropriateness Cultural Factors Cultural IdentityCultural NormsCustomsEthnicity and Health Ethnocentrism Hispanic CulturesImmigrants Immigration Indigenous Populations Latinos see Hispanic Cultures Marginal People Paciﬁc Islanders Micronesians Melanesians C. COMMUNITY ORGANIZATION SETTINGS AND METHODS Advocacy Groups see Pressure Groups Coalitions Consortia and Partnerships Communication for Health Communication TheoryCommunity Assessment see Community Health Community Health Community Health Report CardsCommunity Organization Community Psychology Decentralization and Community HealthHealthy Communities Indigenous Populations Pressure Groups Refugee Communities School HealthSchool Health Educational Media Urban Health Urban Social DisparitiesUrban Sprawl Urban Transport D. DRUG PROBLEMS 1.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2859,ADDICTION AND HABITUATION Addiction and Habituation Habituation see Addiction and Habituation Injection Drug Use and HIV Infection Monitoring Drug UseNational Institute on Drug Abuse Needle Exchange Program Opium see Addiction and Habituation Substance Abuse Deﬁnition of Worksite Drug Testing 2. ALCOHOL Alcohol Use and Abuse Alcoholism see Alcohol Use and Abuse Armed Forces Alcohol and Drug Abuse Programs Outline of Contents 1388Fetal Alcohol Syndrome 3. COCAINE Cocaine and Crack Cocaine 4.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2860,MARIJUANA Hashish see Marijuana Marijuana 5.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2861,NICOTINE Adolescent SmokingEnforcement of Retail Sales of Tobacco Environmental Tobacco Smoke Mass Media and Tobacco ControlTobacco Control Tobacco Sales to Youth Regulation of E. BEHAVIOR NATURE DETERMINANTS AND CHANGE Absenteeism Abstinence Addiction and Habituation Adherence or Compliance BehaviorAdvertising of Unhealthy Products Antisocial Behavior AttitudesBehavioral Change Behavioral Determinants Behavior Health Related Bereavement Compliance see Adherence or Compliance Behavior Conﬂicts of Interests Counseling Counter Marketing of TobaccoCrisis Counseling Diffusion and Adoption of Innovations Diffusion TheoryDrug Abuse Resistance Education DARE Family Health Family Planning BehaviorGame Theory Health Belief Model Health Books Home Testing Hotlines Helplines Telephone CounselingIllness and Sick Role Behavior Internet Just Say No CampaignLifestyleMass Media Mass Media and Tobacco Control Media AdvocacyPatient Educational Media Planned Parenthood Posters PRECEDE PROCEED Model Predisposing FactorsPrejudice Preventive Health Behavior Radio Self Care Behavior Self Help GroupsSocial Assessment in Health Promotion Planning Social Cognitive Theory Social Marketing Social Networks and Social Support Stages of Change see Transtheoretical Model of Stages of Change Stress Substance Abuse Deﬁnition of Theory of Planned Behavior Theory of Reasoned Action Traditional Health Beliefs Practices Transtheoretical Model of Stages of Change Universal Precautions Wellness Behavior XI.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2862,PERSONAL HEALTH SERVICES A.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2863,PREVENTIVE HEALTH SERVICES American College of Occupational and Environmental Medicine American College of Preventive Medicine Birth Control see Contraception Canadian Task Force on Preventive Health Care Centers for Disease Control and Prevention Clinical Preventive Services Contraception Disease Prevention Epidemic Intelligence Service Health Maintenance Health Risk Appraisal Immunizations Infant Health see Child Health Services Infant Mortality Rate Well Baby Clinics Morning After Pill see Contraception Outline of Contents 1389Newborn Screening Periodic Health Examination Personal Health Services Prenatal CarePrevention Prevention Block Grant Prevention Research Preventive Medicine Primary PreventionScreening Secondary Prevention Sudden Infant Death Syndrome SIDS Tertiary Prevention Travel Health Precautions United States Preventive Services Task Force USPSTF Vaccine Preventable Diseases see Immunizations B.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2864,DIAGNOSIS AND THERAPEUTIC HEALTH SERVICES Abortion Abortion Laws Alternative Complementary and Integrative Medicine Barefoot Doctors Barrier NursingBlack Magic and Evil Eye Blood Pressure Chinese Traditional MedicineChurches see Faith Based Organizations Clinical Trials see Epidemiology Complete Blood Count Conﬁdentiality CounselingCrisis Counseling Diagnostic Sonography Drug ResistanceElectrocardiography Enzyme Immunoassay EugenicsEvidence Based Medicine Faith Based Organizations Faith Healers Folk Medicine GenesGenetic DisordersGenetics and HealthGeriatrics Herbal Medicine see Chinese Traditional Medicine Holistic Medicine Holistic Medicine Human Genome Project Infertility see Reproduction Integrative Medicine see Alternative Complementary and Integrative Medicine Medical GeneticsMedications Abuse Elderly Monitoring Drug Use Multi Drug Resistance Nursing Homes PerinatologyPrimary Care Record Linkage Shamanic Healing Ultrasound see Diagnostic Sonography UrinalysisUrine Cytology Urine Dipstick V02 Max C. ORGANIZATION OF ACCESS TO AND FINANCING OF PERSONAL HEALTH SERVICES Access to Health Services Agency for Healthcare Research and Quality Community and Migrant Health Centers Community Mental Health Centers Community Mental Health Services Economics of HealthEquity and Resource Allocation Finance as a Career Health Care Financing Health Maintenance Organization HMO Health Resources and Services AdministrationHospital Administration Managed Care National Health Insurance Primary Care Prison HealthRight to Health Uninsurance Universal Health Care see National Health Systems Uninsurance Well Baby Clinics Outline of Contents 1390D.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2865,SPECIFIC PROGRAMS OF PERSONAL HEALTH SERVICES Child Care Daycare Child Health Services Child Welfare Daycare see Child Care Daycare Head Start Program Healthy Start Infant Health see Child Health Services Infant Mortality Rate Well Baby Clinics Low Birthweight Infants see Infant Health Infant Mortality Rate Perinatology Pregnancy Maternal and Child Health Maternal and Child Health Block Grant Medicaid Medicare Neighborhood Health Centers Prenatal CareSudden Infant Death Syndrome SIDS Women Infants and Children Program WIC XII.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2866,HISTORY PHILOSOPHY AND ETHICS OF PUBLIC HEALTH A.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2867,BIOGRAPHIES OF IMPORTANT FIGURES IN PUBLIC HEALTH Thomas Bayes William Beveridge John Shaw Billings Rachel Carson Edwin Chadwick Charles Robert DarwinDorothea Dix Paul Ehrlich William Farr Carlos Finlay Girolamo Fracastoro Johann Peter Frank Wade Hampton FrostJoseph Goldberger John Graunt Alice Hamilton Jacob Henle Hippocrates of CosOliver Wendell Holmes Edward JennerRobert KochAlexander Langmuir Alphonse Laveran Antoni van Leeuwenhoek James Lind Joseph ListerPierre Charles Alexandre Louis Thomas Robert Malthus Patrick MansonFlorence Nightingale Louis Pasteur Percivall Pott Bernardino Ramazzini Walter ReedHoward Ricketts Ronald Ross Benjamin RushMargaret Sanger Ignaz Semmelweis Lemuel Shattuck John Simon John SnowThomas Sydenham Edgar Sydenstricker Rudolph VirchowCharles Edward Amory Winslow B.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2868,SIGNIFICANT EPISODES IN PUBLIC HEALTH Alma Ata Declaration Black Death Chernobyl Chlorination Community Water Fluoridation Eradication of DiseaseEssential Public Health Services Germ Theory of Disease see Theories of Health and Illness History of Public Health HIV AIDSImmunizations Inﬂuenza Love Canal Miasma Theory PlagueThree Mile IslandTobacco Control Outline of Contents 1391C.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2869,PHILOSOPHY OF PUBLIC HEALTH Beneﬁcence Beneﬁts Ethics and Risks Future of Public Health History of Public Health Impartiality and Advocacy Inequalities in Health Nonmaleﬁcence PaternalismPhilosophical Basis for Public Health Policy for Public Health Poverty and Health Right to Health Social Health Social Medicine Systems ThinkingValues see Beneﬁts Ethics and Risks Ethics of Public Health Values in Health Education D. ETHICS OF PUBLIC HEALTH Accountability Autonomy Beneﬁts Ethics and Risks Civil Rights see Minority Rights Codes of Conduct and Ethics Guidelines Conﬁdentiality Conﬂicts of Interests Environmental JusticeEthics of Public Health Fraud and Misrepresentation Informed Consent Minority Rights Peer Review Privacy XIII.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2870,NUTRITION A. BIOLOGICAL RELATIONSHIPS Atherosclerosis Blood Lipids Cardiovascular Diseases Caries PreventionCoronary Artery DiseaseDiabetes Mellitus Disease Prevention EnergyGlycosylated Hemoglobin Goiter HDL CholesterolHyperlipidemia Krebs Cycle LDL Cholesterol Lipoproteins NutritionObesity see Nutrition Physical Activity Thyroid Disorders VLDL Cholesterol B.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2871,COMPONENTS Alcohol Use and AbuseDrinking Water Fats FiberFolic Acid Foods and Diets IodineIron Micronutrient Malnutrition Minerals see Nutrition Triglycerides C. OTHER ASPECTS OF NUTRITION Alternative Complementary and Integrative Medicine Behavior Health RelatedBehavioral Determinants Cultural Factors CustomsEating Disorders Edentulism Famine Food Borne Diseases Food and Drug AdministrationHealth Promotion and Education International Sanctions Health Impact of Nutrition in Health Departments Nutritional Disorders see Nutrition Regulations Affecting RestaurantsStarvation see Famine United States Department of Agriculture USDA Outline of Contents 1392XIV.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2872,LABORATORY SERVICES Assurance of Laboratory Testing Quality Blot Western Clinical Laboratories Improvement Act Laboratory Practice Standards and Guidelines Laboratory Services Laboratory Technician Microbiologist Reference Laboratory XV.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2873,PUBLIC HEALTH AND THE LAW Abortion LawsCivil Rights Act of 1964 Clean Air Act Clean Indoor Air OrdinancesClean Water Act Clinical Laboratories Improvement ActEndangered Species ActLandmark Public Health Laws and Court DecisionsLegal Liability of Public Health OfﬁcialsLegislation and RegulationLicensingNo Fault Legislation see Legislation and Regulation Police PowersPublic Health and the LawRegulations Affecting HousingRegulations Affecting RestaurantsRegulatory AuthorityRestaurants see Regulations Affecting Restaurants Title VToxic Substances Control ActWater Quality Act see Clean Water Act 1393Index Page numbers in bold refer to the main entry on the subject.Page numbers in italics refer to illustrations.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2874,Page numbers appended with f or t refer to ﬁgures or tables respectively. A AALL American Association for Labor Legislation 795 AAP American Academy of Pediatrics 183 188 189 731 746 AAPHD American Association of Public Health Dentistry 48 AAPHP American Association of Public Health Physicians 48 49 AAPIs.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2875,See Asian Americans AARP 1 111 503 837 AAT Alpha 1 antitrypsin deﬁciency 374 375 ABDPH American Board of Dental Public Health 48 Aboriginal as term 610Abortion 1 5 access to 2 4 autonomy and 408birthrate decline and 316 family planning and reduction of 5 1248 historical perspective 2 6 7laws governing 2 3 5 7 682 995 mortality rates and 5 6 279 number and rates of 3 5 f 4 251 435 962 1248 public health and 5 6 types of 1 2See also Abortion illegal clandestine Contraception Family planning Spontaneous abortion Abortion illegal clandestine 2 1032 legal abortion and mortality rate reduction from 730 mortality rates 5 682 729 1032 1248 rate of 435 Abortion Act Britain 1967 6Abortion laws 2 3 5 7 682 995 Absenteeism 7 8 832 Abstinence 9 280 1032 Accelerator produced waste 835Acceptable daily intake ADI 1059 1060 1214 Acceptable risk 9 Access to health services 9 11 African Americans and 1084anthropology and 63 Asian Americans 76 77 assessment of health status and 77 behavioral change and 376 377 child health and 182 183 948 f cultural factors and 297 298 303deﬁned 908 equitable 360 gender and 473homelessness and 582and household income 522 523 566 HRSA see Health Resources and Services Administration immigrants and 320 599 600as Leading Health Indicator 554 managed care and 263 910 mental health 263population density and 10 11 1049 population growth and 319racism and 301research programs for 32right to health care and 404 405in rural areas 9 11 549 1049 1050 1052 sexually transmitted diseases and 1092 socioeconomic status and 297See also Health care ﬁnancing Inequalities in health Accidents 184 See also Injury Accountability 11 43 Accounting hospital 589Accreditation Council on Education for Public Health 285 1219 1220 1220 t of local and state health departments 11 12 1144 nursing homes 837of public health training programs 12 13 1219 1220 1220 t Royal Society for the Promotion of Health 645 See also Licensing Accreditation of local and state health departments 11 12 1144 Accreditation of public health training programs 12 13 1219 1220 1220 t INDEX 1394Accreditation Procedures CEPH 13 Acculturation 13 15 79 81 417 biculturalism compared to 113 refugees and 1020 1021 1022See also Assimilation Ethnic identity ACF Administration for Children and Families 24 ACGIH American Conference of Governmental Industrial Hygienists 1192 Acheson Sir Donald 1016Achondroplasia 746Acid rain 15 16 210 211 363 374 ACOEM American College of Occupational and Environmental Medicine 49 50 ACPM American College of Preventive Medicine 50 51 Acquaintance rape 1058 ACS.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2876,See American Cancer Society Activities of daily living ADLs 464 465 Acupuncture 42 43 191 192 1189 1261 See also Alternative complementary and integrative medicine Acute bronchitis 137 138Acute lymphatic leukemia 109Acute myelogenous leukemia 109 Acute respiratory diseases ARIs 16 19 165 393 1246 1323 Ad Hoc Committee of Experts on Bioethics Principles in the Fieldof Human Artiﬁcial Procreation 1989 227 Adams John 1255 ADD Attention deﬁcit disorder 443 760 761 Addiction and habituation 19 21 abstinence and 9consequences of 19 20continuum of 20 21deﬁnitions of 19 20 760 inﬂuences on 20 21 rates of 19 21social costs of 19stages of 21 treatment paradigms for 19 637 withdrawal symptoms 20 760See also Alcohol use and abuse Smoking Substance use and abuse Adenoviruses 18Adequate intake AI 841 Adherence or compliance behavior 21 24 298 303 ADI Acceptable daily intake 1059 1060 1214 Adjustment disorder 759ADLs Activities of daily living 464 465 Administration for Children and Families ACF 24 Administration of hospitals 587 589Administration of Public Health.
